node_id,video_id,titulo,canal,categoria,vistas,comentarios_muestra,comunidad_id,comunidad_nombre,estado_estructural,grado,grado_ponderado,intermediacion_global,intermediacion_componente,cercania_global,cercania_componente,pagerank_global,pagerank_componente,es_punto_articulacion,rol_estructural
video::3onMfRym3OU,3onMfRym3OU,PRIMER PUENTE DONDE ARRIBA VA EL TRÁFICO Y ABAJO UN TREN EN GUATEMALA Y AMÉRICA LATINA.,Cronos Time GT,Education,4484,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::45xQLtMlPdo,45xQLtMlPdo,"PRESIDENTE DE GUATEMALA, BERNARDO ARÉVALO SE REFIERE AL “DÍA INTERNACIONAL DE LA LIBERTAD DE PRENSA”",IDocumenta,People & Blogs,8,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::4DD1nlxWk2s,4DD1nlxWk2s,Fuertes LLUVIAS en el JABALI; a si luce una Tarde de Tormenta 😱,VIVA GUATEMALA,Entertainment,27111,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::4FUed7cIhPU,4FUed7cIhPU,El Sistema CONRED y el Gobierno de Guatemala trabajan unidos para atender emergencias.,Conred,Education,47,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::4H6w9FQAcS8,4H6w9FQAcS8,"Avances en temas de economía, precios de los combustibles y otros temas de interés nacional.",Gobierno de la República de Guatemala,Entertainment,1489,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::5DRG-WGTq1k,5DRG-WGTq1k,El Sistema CONRED continúa activo y trabajando de manera coordinada #VolcánDeFuego.,Conred,Education,68,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::5MFnG5B7ric,5MFnG5B7ric,Municipalidad de Guatemala   09/07/2025,Concejales de Oposición - Muni Guate,People & Blogs,107,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::5OhxjDvuYbQ,5OhxjDvuYbQ,"Operativos PMT ""Cero Tolerancia"" para fin de año",Municipalidad de Guatemala,News & Politics,494,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::5UNxNfcSzG4,5UNxNfcSzG4,Distinción del Cambio de la Rosa de la Paz a Pedro Castro López del INACOP,Gobierno de la República de Guatemala,Entertainment,741,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::5Y7fntl6Rc8,5Y7fntl6Rc8,Cómo llegar a TIKAL desde Ciudad de GUATEMALA en autobús o en Avión | transporte a PETÉN,De viaje con Migue,Travel & Events,11061,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::5nw9G1vwnYY,5nw9G1vwnYY,Actriz guatemalteca caracteriza a Consuelo Porras frente al MP por salida del cargo,PrensaLibreOficial,News & Politics,40327,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::677N9cx_kKE,677N9cx_kKE,Carlos Pineda Seguridad I - Guatemala tiene solución | Ep. 2,Carlos Pineda,People & Blogs,8568,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::6KlI_geqPOI,6KlI_geqPOI,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt.,Gobierno de la República de Guatemala,Entertainment,2301,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::6Wf0ItQUaDU,6Wf0ItQUaDU,“Queremos generar 60 mil empleos”: Victorino Carranza revela el plan y las pérdidas de la Gremipe,Campus TV,News & Politics,2,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::6y3KQmmg3Oc,6y3KQmmg3Oc,Noticiero El Informativo. Nuestra semana de resultados.,Gobierno de la República de Guatemala,Entertainment,303,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::6z2Psav9Onw,6z2Psav9Onw,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,848,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::74F3Mn_NWoE,74F3Mn_NWoE,"Acto de Graduación de los Cursos de Formación, Ascenso y Especialización Policial de la PNC.",Gobierno de la República de Guatemala,Entertainment,1197,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::7JerBdHtkWA,7JerBdHtkWA,Cambio de horarios en Municipalidad de Guatemala,Canal 3 Guatemala,News & Politics,215,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::7hfUg8Z-W2o,7hfUg8Z-W2o,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt.,Gobierno de la República de Guatemala,Entertainment,2449,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::7kuHyjwuE_o,7kuHyjwuE_o,Centro Municipal de Emprendimiento - Municipalidad de Guatemala,Centro Municipal de Emprendimiento MuniGuate,Entertainment,528,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::7mdtGeIHQnE,7mdtGeIHQnE,"#LHEnContexto: Gestión de riesgos en GUATEMALA: Lo que debes saber, explicado por la CONRED",La Hora,News & Politics,570,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::8CuQ2_HTaN0,8CuQ2_HTaN0,Conferencia de Prensa del Gobierno de Guatemala.,Gobierno de la República de Guatemala,Entertainment,735,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::8n6momRcC04,8n6momRcC04,Mantenimiento constante,Municipalidad de Guatemala,News & Politics,91,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::90oVm0P4_9Q,90oVm0P4_9Q,"El MINGOB a través del Viceministerio de Seguridad, combate  el crimen organizado.",Ministerio de Gobernación,News & Politics,5,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::9BIrwWQUdb8,9BIrwWQUdb8,"Capturan a ""guardián"" de parqueo utilizado por la mara Salvatrucha e incautan 5 vehículos robados.",PNCdeGuatemala,Science & Technology,23972,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::9Jacxvi9umU,9Jacxvi9umU,Los responsables de bloquear información en Guatecompras,Somos El Combo,Entertainment,7340,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::9XFVeHiWDTo,9XFVeHiWDTo,En #LaRondaGT conoce las acciones que impulsamos para modernizar los puertos y aeropuertos del país.,Gobierno de la República de Guatemala,Entertainment,1516,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::9h7d1iDFaqo,9h7d1iDFaqo,Vuelve el tráfico lento en la ciudad capital,PrensaLibreOficial,News & Politics,11396,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::9wHujSu-nbQ,9wHujSu-nbQ,Quorum,Quorum,News & Politics,459,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::AHzfpOL5sgw,AHzfpOL5sgw,Sistema de gobierno de Guatemala 🇬🇹,SUM Estudios Jurídicos.,Education,2895,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Aa7hIDCRh3g,Aa7hIDCRh3g,Este BUS me LLEVO a UN PARAISO EN GUATEMALA,De todo Gt,People & Blogs,504374,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::AakUTlieyH0,AakUTlieyH0,Crisis de seguridad en Guatemala,Canal Antigua,News & Politics,733,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Ab0RrbzxyBU,Ab0RrbzxyBU,Municipalidad de Guatemala 17/11/2025,Concejales de Oposición - Muni Guate,People & Blogs,117,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::AlbPEU3rbZs,AlbPEU3rbZs,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,870,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::ArljwpsURdY,ArljwpsURdY,"Entrevista especial con Claudinne Ogaldes, Secretaria Ejecutiva de la SE-CONRED",Conred,Education,416,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::B60bWqpVUIE,B60bWqpVUIE,Así es el transporte público en Ciudad de Guatemala,PaulinoG,Travel & Events,96794,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::BLc_KXPng9g,BLc_KXPng9g,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,Gobierno de la República de Guatemala,Entertainment,720,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::BUNeDEi0yVU,BUNeDEi0yVU,CIV LICITACIÓN 800 KM 110717,CIV -Ministerio de Comunicaciones,People & Blogs,26,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::BW41jT3t3oI,BW41jT3t3oI,Provial,PROVIAL-CIV,People & Blogs,79,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::BbAeamItalk,BbAeamItalk,ZARAGOZA DA UN PASO HACIA EL FORTALECIMIENTO DEL DEPORTE CON NUEVA CIUDAD DEPORTIVA,IDocumenta,News & Politics,7,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Bdn2nxDqQ90,Bdn2nxDqQ90,Video Viral de PMT / GUATEMALA,carlos del cid,Film & Animation,2482,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Bi34XvRV6AM,Bi34XvRV6AM,Plan de Evacuación CONRED,MESCOGT,People & Blogs,58,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::BnZFUzpEDe4,BnZFUzpEDe4,Municipalidad de Guatemala se moderniza,Municipalidad de Guatemala,People & Blogs,642,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Boj5GILjbI0,Boj5GILjbI0,"Spot Rendición de Cuentas, segundo cuatrimestre 2023 - 2",CIV -Ministerio de Comunicaciones,People & Blogs,26,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Bp4LtQT8Hk0,Bp4LtQT8Hk0,"Ciudad de Guatemala, el mejor lugar para vivir",Municipalidad de Guatemala,Entertainment,4265,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::C5hJmAhpMMQ,C5hJmAhpMMQ,"YOUTUBE PUNTO DE ENFOQUE MARIO MEJÍA, SUBDIRECTOR DE INSIVUMEH",INSIVUMEH,Science & Technology,79,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::C8wk4HWwWyM,C8wk4HWwWyM,Duro golpe al crimen organizado en Granja Penal de Pavón.,Gobierno de la República de Guatemala,Entertainment,2214,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::CDg6kLRfiqQ,CDg6kLRfiqQ,Acciones relevantes en el #Resumen24Horas,PNCdeGuatemala,Science & Technology,11048,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::CJQ46Hr4HcU,CJQ46Hr4HcU,Municipalidad de Guatemala  19/12/2025,Concejales de Oposición - Muni Guate,People & Blogs,222,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::D3fRGjqHeHI,D3fRGjqHeHI,"Spot Rendición de Cuentas, segundo cuatrimestre 2023 - 1",CIV -Ministerio de Comunicaciones,People & Blogs,23,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::D4CEpAfkkPI,D4CEpAfkkPI,Policías arremeten contra agente de PMT en zona 10,PrensaLibreOficial,News & Politics,79044,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::DBvMeKT4gzo,DBvMeKT4gzo,La Familia MÁS RICA de GUATEMALA… Ni la Guerra les Quitó el Trono y Hoy son DUEÑOS de tu CERVEZA,Fortuna Latina,People & Blogs,58881,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::DC1_qrLUvHI,DC1_qrLUvHI,Municipalidad de Guatemala 26/08/2026,Concejales de Oposición - Muni Guate,People & Blogs,49,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::DMAKF8n0XJs,DMAKF8n0XJs,Guatemala TV • ID (2024-2026),Mdpls²,Film & Animation,367,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::DX5eT-hVU8Q,DX5eT-hVU8Q,250 años Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,491,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::DkxSkQipYwo,DkxSkQipYwo,PRESIDENTE BERNARDO ARÉVALO PARTICIPA EN EL ACTO CONMEMORATIVO DEL DÍA DEL EJÉRCITO,IDocumenta,News & Politics,66,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::EGfy1BxGLIk,EGfy1BxGLIk,Colabore con las medidas de la PMT,Municipalidad de Guatemala,Education,1437,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::ELhvo8YnYnI,ELhvo8YnYnI,Insivumeh prevé lluvias fuertes por dos ondas del este,TN23 Guatemala,News & Politics,5182,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::EQDcEgFpXCk,EQDcEgFpXCk,Guatemala: Gobierno refuerza lucha contra las pandillas en medio de crisis de seguridad,FRANCE 24 Español,News & Politics,5459,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::EZfm-05qtWo,EZfm-05qtWo,Municipalidad de Guatemala prepara plan de actividades en Semana Santa 2023,Cucurucho en Guatemala,People & Blogs,128,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::F72Rdq5crG4,F72Rdq5crG4,Cambios en el Ministerio de Comunicaciones: Salen Lizzette Benítez y Adrián Zapata Alamilla,Canal Antigua,News & Politics,1441,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::FEc1BCuBiDg,FEc1BCuBiDg,¡Estamos con ustedes!,Municipalidad de Guatemala,News & Politics,1562,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::FQP4JTo9ShA,FQP4JTo9ShA,Rafael Carrera y el nacimiento de Guatemala,MundoHistoria,Education,1420,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::FU5zLTb4inc,FU5zLTb4inc,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,549,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Fapc1-8m5Zc,Fapc1-8m5Zc,Municipalidad de Guatemala 21/11/2025,Concejales de Oposición - Muni Guate,People & Blogs,282,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Fb2Ccfq5S9w,Fb2Ccfq5S9w,Reo y su esposa fueron asesinados dentro del Preventivo de zona 18,TN23 Guatemala,News & Politics,15431,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::FuTz67jS7m0,FuTz67jS7m0,124 nuevos brigadas refuerzan la seguridad vial en Guatemala,PROVIAL-CIV,Education,45,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::G2u4Rbq7zU4,G2u4Rbq7zU4,Arévalo anuncia nueva cárcel de máxima seguridad en Guatemala,TN23 Guatemala,News & Politics,6327,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::GgU7qhmf020,GgU7qhmf020,Sueños GT: educación para la niñez de vendedores ambulantes en Antigua | Super - Episodio 1,Quorum,Nonprofits & Activism,167,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::GjGMSFSE1gY,GjGMSFSE1gY,"“Gracias a dios, no hay reelección” 🤡",Quorum,News & Politics,130,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::HMJXf1VdM5E,HMJXf1VdM5E,Lluvia inusual de Martes Santo provoca inundaciones en zona 1 de Villa Nueva,PrensaLibreOficial,News & Politics,1688,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::H_TGv_cMwww,H_TGv_cMwww,PMT: La fuerza laboral reguladora del tránsito más grande,Municipalidad de Guatemala,News & Politics,2383,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::I277M6i4jnY,I277M6i4jnY,Gestión del Riesgo de Desastres desde las comunidades.,Gobierno de la República de Guatemala,Entertainment,242,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::IZLflL4Hgco,IZLflL4Hgco,El ciudadano Toriello da un paso al frente,TanGente Podcast,Entertainment,28013,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::IcF9rRdAtp8,IcF9rRdAtp8,Ministro de Comunicaciones Alejandro Sinibaldi realiza supervisión en la Ruta CA-1 Occidente,Ministerio de Comunicaciones Infraestructura y Vivienda,People & Blogs,211,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::J6ctng-yAnI,J6ctng-yAnI,CIV PROVIAL GRADUACIÓN XV PROMOCIÓN BRIGADAS 140619,CIV -Ministerio de Comunicaciones,People & Blogs,2981,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::JErfmk-TlRg,JErfmk-TlRg,Rendición de Cuentas - Primer Cuatrimestre 2023,CIV -Ministerio de Comunicaciones,People & Blogs,32,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::J_HBzJUTOus,J_HBzJUTOus,Presentan estrategia nacional para prevenir violencia durante recorridos de antorchas,Ministerio de Gobernación,News & Politics,17,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::JdxHJkQjM50,JdxHJkQjM50,🚡 ¿Cómo va avanzando #AeroMetroGT?,Municipalidad de Guatemala,News & Politics,20901,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::JgmCtBQWNL8,JgmCtBQWNL8,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,1165,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Jr1hJ92H_Nc,Jr1hJ92H_Nc,"#SinMáscaras | GUERRA SUCIA PERO SUCIA EN SERIO LLEGA A TV AZTECA CON AMPARO, CAMIN Y CASTAÑEDA",Manuel Pedrero,News & Politics,62941,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::K1IA6oTGws8,K1IA6oTGws8,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,530,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::K2qWcueeMOc,K2qWcueeMOc,#EnvivoDCA | Conferencia de prensa de Gobierno de Guatemala,Diario de Centro América,News & Politics,802,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::K50uijsHnAM,K50uijsHnAM,Informe desde Ciudad de Guatemala: crisis de seguridad tras ataques contra la Policía,FRANCE 24 Español,News & Politics,135249,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::KIO6wIJXYY0,KIO6wIJXYY0,"Se tiene que cambiar el sistema electoral en Guatemala, asegura exfiscal",CNN en Español,News & Politics,16830,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::KWCyMd4dxkY,KWCyMd4dxkY,Recorrido de los 21K BAM de la Municipalidad de Guatemala,Municipalidad de Guatemala,News & Politics,13077,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::KkNQhX_kg8A,KkNQhX_kg8A,🇬🇹HISTORIA de GUATEMALA en 17 minutos🇬🇹 - El Mapa de Sebas,El Mapa de Sebas,Education,749356,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::LRzZy8xBrjA,LRzZy8xBrjA,Conferencia de prensa ante el incremento de los combustibles.,Gobierno de la República de Guatemala,Entertainment,670,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::LeN6wpNIB-4,LeN6wpNIB-4,GUATEMALA RECIBE 135 NICARAGUENESES LIBERADOS POR ORTEGA,IDocumenta,People & Blogs,28,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::LqY_vAsa4PY,LqY_vAsa4PY,“Guatemala: Una historia escrita con corrupción”,PFNSE MEDIA,News & Politics,2291,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::MMECHN8SFNw,MMECHN8SFNw,"Noticiero en Directo 1 pm, 27 de Agosto de 2026",Noticiero Guatevisión 13 Hrs.,News & Politics,4838,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::MRJ9mKnXR9M,MRJ9mKnXR9M,Labor de la PMT es honesta aseguran vecinos,Municipalidad de Guatemala,People & Blogs,1075,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::MdIa2Dtj77I,MdIa2Dtj77I,"Consejos para tu viaje a Guatemala: hospedaje, telefonía, transporte y más!   ✈️ 🇬🇹",Aventuras de una programadora,People & Blogs,134775,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Mh94uXZvCLo,Mh94uXZvCLo,DE LOS BOTS AL RECHAZO: CERIMEDO Y LA “GUERRILLA DE LAS REDES” | CAPÍTULO 3 DE 8,La  Coma,News & Politics,21,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Mme4XikKnlc,Mme4XikKnlc,Municipalidad anuncia 111 nuevos autobuses y 17 rutas para mejorar el transporte en la capital,PrensaLibreOficial,News & Politics,3146,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
