node_id,author_channel_id,handle_autor,videos_distintos_comentados,total_comentarios,grado_proyeccion,grado_ponderado_proyeccion,intermediacion,cercania,pagerank,es_punto_articulacion_mayor,rol_estructural
author::UCjSKM9j0Q7HLDr1hD6D-TUw,UCjSKM9j0Q7HLDr1hD6D-TUw,@josehidalgo4875,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCjmPuazZJzscrwvk0QR9RVw,UCjmPuazZJzscrwvk0QR9RVw,@mynorrodas8591,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCkd9W714-947dEE6ZOEBATA,UCkd9W714-947dEE6ZOEBATA,@ARGELIATELON,1,2,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCl0ekS9Tt0jJGtOEM18S63w,UCl0ekS9Tt0jJGtOEM18S63w,@monkchapin,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCljDbleJul41G1TzOjOZAVA,UCljDbleJul41G1TzOjOZAVA,@hectorcarranza3777,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCmjppp6ujz3SAnULvP3sZMw,UCmjppp6ujz3SAnULvP3sZMw,@marcomendez7509,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCmvOgzmmXbjUthHy-WJ52hQ,UCmvOgzmmXbjUthHy-WJ52hQ,@mariorodas593,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCp4iw5_5SmV9VGTFSNVGOmQ,UCp4iw5_5SmV9VGTFSNVGOmQ,@CARLOSSTREMS51,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCpIdtvoFHVLGASGB5ySqIEA,UCpIdtvoFHVLGASGB5ySqIEA,@VidalVillatoro-p4w,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCpl8rF8uv_8uui-QRvuJaRA,UCpl8rF8uv_8uui-QRvuJaRA,@SergioGarcia-z9c,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCplrIQtaPj6au60_f2-mOYw,UCplrIQtaPj6au60_f2-mOYw,@romeolopezherrarte799,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCr1emrogPKkKTs_WTtx71xg,UCr1emrogPKkKTs_WTtx71xg,@domingopeneleu6457,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCrJn_rbo_ENAdeqneS-RmRw,UCrJn_rbo_ENAdeqneS-RmRw,@josecarrera9623,1,2,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCsJJAvrVGupdmhOqgtDp8dg,UCsJJAvrVGupdmhOqgtDp8dg,@nestorlorenzana1168,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCsSXdJct-nsS8DsABoEsaYA,UCsSXdJct-nsS8DsABoEsaYA,@IvánPérez-j4j,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCsjs5Hp_r86x1xbK6FAeqaA,UCsjs5Hp_r86x1xbK6FAeqaA,@alvaroesquivel563,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCtNfIBnc5S5DbbQj_yxgJTw,UCtNfIBnc5S5DbbQj_yxgJTw,@JosueRamirez-ey3ih,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCtUR3_CAiE7fCoZHM6cMfyQ,UCtUR3_CAiE7fCoZHM6cMfyQ,@mdelcid01,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCueV9cTyTDwgQSec1x2dYgA,UCueV9cTyTDwgQSec1x2dYgA,@fredydomingo7062,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCujPF2nBgsTD62nWE3lcpIg,UCujPF2nBgsTD62nWE3lcpIg,@victorarturoruanobautista7588,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCut6b9S98nv84cVX89PmKzA,UCut6b9S98nv84cVX89PmKzA,@yeniferaguirre4498,1,2,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCvApqeCbLod-wejtT4CcVuA,UCvApqeCbLod-wejtT4CcVuA,@davidgaher9550,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCwO2SXr0ggzwg6QWWrr01nQ,UCwO2SXr0ggzwg6QWWrr01nQ,@ricardofigueroa5720,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCwW2OFy95P7ZBkOPxWkpvYg,UCwW2OFy95P7ZBkOPxWkpvYg,@TeresaLucero-b5o,1,2,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCwha8rxULYMVtNwZWeSkE1A,UCwha8rxULYMVtNwZWeSkE1A,@mariasamo8637,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCxff05WuyvwELNITi7bj7UA,UCxff05WuyvwELNITi7bj7UA,@markoherrera,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCySYJU5kUh7X8gVt9la2ISA,UCySYJU5kUh7X8gVt9la2ISA,@dantesarti4351,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCz3gu01bmjNv0DpRq-K3XYg,UCz3gu01bmjNv0DpRq-K3XYg,@eusebiovasquez4385,1,2,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCzSfZlOVxBSs5ObD25ywxDQ,UCzSfZlOVxBSs5ObD25ywxDQ,@GilmarMaldonado-q9m,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UCzoL2l5H5eVlorWGH8AZfAg,UCzoL2l5H5eVlorWGH8AZfAg,@jor77cas,1,1,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,False,Comentador intra-video
author::UC-fiZBS5Gp1eCJd9ucgWnCg,UC-fiZBS5Gp1eCJd9ucgWnCg,@Tommii.10,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UC1DpqK6vaPEkBOMNvypsKYg,UC1DpqK6vaPEkBOMNvypsKYg,@HectorCarranza-u4j4o,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UC32oozucwCF3q8d4m8fyOUg,UC32oozucwCF3q8d4m8fyOUg,@RauldejesusOlivagonzalez,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UC3UVO7pTbeYvZ3ILEyRDskQ,UC3UVO7pTbeYvZ3ILEyRDskQ,@rosaelenaargueta79,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UC4Avya4kmR4Q0FrfFdBozSQ,UC4Avya4kmR4Q0FrfFdBozSQ,@davidlima1348,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UC5hvEnRUzI4Kfvwnyi4QxqQ,UC5hvEnRUzI4Kfvwnyi4QxqQ,@leonelsantizo5281,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UC6Uj1FT5JjDSF8vudvDxPAA,UC6Uj1FT5JjDSF8vudvDxPAA,@alfredoortega9264,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UC7dadZG7kkGYnsNu6td0FbA,UC7dadZG7kkGYnsNu6td0FbA,@lesolorzano,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UC816IGbFCZinfYS1LRDaaHg,UC816IGbFCZinfYS1LRDaaHg,@ingenieroar,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UC95PSMouTx2N5CbSq0hIyrQ,UC95PSMouTx2N5CbSq0hIyrQ,@lisss1908,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCAKuKvcbfnBD3kF5njNu-IA,UCAKuKvcbfnBD3kF5njNu-IA,@melvinlopez7096,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCCBYcToQ2dwkd6TJh0FSyDg,UCCBYcToQ2dwkd6TJh0FSyDg,@lidiarodriguez3493,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCDrmf9y9nLgFY5wnA2hTuGA,UCDrmf9y9nLgFY5wnA2hTuGA,@laboratorio5528,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCGGHbtfbbe0o68etrOf0qxw,UCGGHbtfbbe0o68etrOf0qxw,@karensussetteleonvargas9794,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCHbwIx9pmQuf7i-4_xO2EpA,UCHbwIx9pmQuf7i-4_xO2EpA,@caminoseternos752,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCNpt5CQlTzNjlAKY6CJtClQ,UCNpt5CQlTzNjlAKY6CJtClQ,@eustaquiogomez9975,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCOcUI5XkTYNMSFhZNMIPpGg,UCOcUI5XkTYNMSFhZNMIPpGg,@hendersonlopez3864,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCQqlPPUGqAfWjd-FSh_qn7Q,UCQqlPPUGqAfWjd-FSh_qn7Q,@estuardoargueta137,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCQyOePccUP-fIJYzchAgZYw,UCQyOePccUP-fIJYzchAgZYw,@aguilar4254,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCRAquv8el-tQ30bN7MlmySQ,UCRAquv8el-tQ30bN7MlmySQ,@iamjimalesssa,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCRvPToDkkumha7WJAfCDk1A,UCRvPToDkkumha7WJAfCDk1A,@ligiaguerra3057,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCUoYsrx1oZnCZ0usbBJn4fA,UCUoYsrx1oZnCZ0usbBJn4fA,@AnaDiaz-re9sq,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCV0lM03g5fg5pbPj97-sAtA,UCV0lM03g5fg5pbPj97-sAtA,@genarodelgado3929,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCW-JC6lebVmf2P1dmY_L94g,UCW-JC6lebVmf2P1dmY_L94g,@dinoraoroxon5771,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCW80DaMjQlEUibC98Cot-Dg,UCW80DaMjQlEUibC98Cot-Dg,@rogeraldana4289,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCWoAVGVqCn4xtINCMOTM4jg,UCWoAVGVqCn4xtINCMOTM4jg,@OmarMartinez-vv8re,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCZeIIQrGAedW8tCbKWmGY-A,UCZeIIQrGAedW8tCbKWmGY-A,@mariocordon8873,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UC_LYoGs5C3mbZKZuKuqYCvw,UC_LYoGs5C3mbZKZuKuqYCvw,@javiercifuentesarchila6041,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCaKAjTW9MVub_clgr4DRYjQ,UCaKAjTW9MVub_clgr4DRYjQ,@josecastillo4390,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCe8JZoYkX5oKUZyivHYdXhw,UCe8JZoYkX5oKUZyivHYdXhw,@FernandoGarcia-jg1fj,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCeDNEtI8_a42bZ47wJiJMwQ,UCeDNEtI8_a42bZ47wJiJMwQ,@EdgarcalderonCalderong,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCgJNFj5dnxXpcMvmuhZDPxA,UCgJNFj5dnxXpcMvmuhZDPxA,@NataliaRodriguez-rx5mr,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCgQw_Sbq3ugruDUKsq1e0-A,UCgQw_Sbq3ugruDUKsq1e0-A,@marlenareano-h4t,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCiC-Jn7wdgyQV4_Urk0DkWQ,UCiC-Jn7wdgyQV4_Urk0DkWQ,@pedroros6358,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCkVtmkK07b2zaVVNssX4lOg,UCkVtmkK07b2zaVVNssX4lOg,@HectorElias-u2l,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCkbsS_3D-pvg1iHOld9uvIg,UCkbsS_3D-pvg1iHOld9uvIg,@gonzalo6075,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UClhMWQ7XKWywYvbRnuf8QsA,UClhMWQ7XKWywYvbRnuf8QsA,@EcPerez-zz9oh,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UClqA491Xa5fQcXcJJa-vTWw,UClqA491Xa5fQcXcJJa-vTWw,@AndresLemus-k2d,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UColMq7LmaoY3MT6aIDGrGvA,UColMq7LmaoY3MT6aIDGrGvA,@quijotachapina1,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCpe5jW3MIqkgTJ-PgkzvM6Q,UCpe5jW3MIqkgTJ-PgkzvM6Q,@carloslam5333,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCqCrvuoJpC-aVb0f4logQRQ,UCqCrvuoJpC-aVb0f4logQRQ,@Lyrics_GT,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCsGoJEvb-cFPZ2rWoJcXzEQ,UCsGoJEvb-cFPZ2rWoJcXzEQ,@sergiohinestroza9709,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCu8_3-Wg-YzNyvHYQDEscfw,UCu8_3-Wg-YzNyvHYQDEscfw,@RolandoCastroPérez-d7y,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCuXmOjxC-htcprLgeVXz6Tg,UCuXmOjxC-htcprLgeVXz6Tg,@jorgeaguilar-bq3uj,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCwgCc9Jd_gG-uLE_SY-FfPg,UCwgCc9Jd_gG-uLE_SY-FfPg,@armindapenados2841,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UCwjUvRseNtJoItylIyIez7Q,UCwjUvRseNtJoItylIyIez7Q,@Silviazea,1,1,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,False,Comentador intra-video
author::UC-HeUTT6_g-VoiWds2a4H-w,UC-HeUTT6_g-VoiWds2a4H-w,@JorgeMunoz-gd9et,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UC-Iul5tDYH_oiAMXQH-KaaQ,UC-Iul5tDYH_oiAMXQH-KaaQ,@AlbertoMancilla-p9h,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UC0HvfEWozTHbwl_iEmJNvVA,UC0HvfEWozTHbwl_iEmJNvVA,@OttoPalencia-b7r,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UC14qlobYKqD-DO0j6b75lcA,UC14qlobYKqD-DO0j6b75lcA,@megavision4488,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UC1NiEdJ7gk6FlDexIalWnGg,UC1NiEdJ7gk6FlDexIalWnGg,@BorisTebalán,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UC3YpzAr7pcdKC7BVFEpYzog,UC3YpzAr7pcdKC7BVFEpYzog,@carmenfigueroa1232,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UC63tFvbQ_hJhGDi2nbjssjw,UC63tFvbQ_hJhGDi2nbjssjw,@AbigailRodas-w2r,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCEHXl4VvvVpq-_4xC5tsbhg,UCEHXl4VvvVpq-_4xC5tsbhg,@anibalg47,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCFybmWapGvBKcQod7cPPH9w,UCFybmWapGvBKcQod7cPPH9w,@vitalianochavez8382,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCRfkkatKrNtAARnXMMYBGlA,UCRfkkatKrNtAARnXMMYBGlA,@BernerSoza-mg3vx,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCV3fr-YOixFKCZBbJP1-X4w,UCV3fr-YOixFKCZBbJP1-X4w,@albertoshernandez5251,1,5,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCWaRixDdpgllTBf4V0jPnKQ,UCWaRixDdpgllTBf4V0jPnKQ,@hectormaaz5523,1,2,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCWvntqPQx99k_Z_skWKqNSA,UCWvntqPQx99k_Z_skWKqNSA,@AntonioChiyal-x5s,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCZFQwqh90apuL8eFhvRBkUg,UCZFQwqh90apuL8eFhvRBkUg,@luisricardo9671,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCa36MjQLoPAmgJo-R3G8WQA,UCa36MjQLoPAmgJo-R3G8WQA,@elsasalguero6914,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCaT4saRcyqCLE657Rq2hhZQ,UCaT4saRcyqCLE657Rq2hhZQ,@elmilenial4064,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCeQk-WfEA-cJRq4EKeE7TOw,UCeQk-WfEA-cJRq4EKeE7TOw,@franciscojuarez9223,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCfo_yUPzy1f1POwwZxhZ06Q,UCfo_yUPzy1f1POwwZxhZ06Q,@lara11roberto,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCgGqw4aqMdMVSGkKiMgrJRQ,UCgGqw4aqMdMVSGkKiMgrJRQ,@pattyfigueroa5609,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCheEJ5GZuIvV0fj-nXyVwXw,UCheEJ5GZuIvV0fj-nXyVwXw,@rosaoliva9389,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UChyps3dqY-VY1_wLeq-2lhw,UChyps3dqY-VY1_wLeq-2lhw,@maydamorales4395,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCiOZX__1gahg1ypIj0_XG_w,UCiOZX__1gahg1ypIj0_XG_w,@mariogonzalezorellana8956,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCoGdCoJg2Lh0OX_jv6cG16g,UCoGdCoJg2Lh0OX_jv6cG16g,@Israel-u5i7i,1,2,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCp29O_C7cchZV8IxV7Crdag,UCp29O_C7cchZV8IxV7Crdag,@robertoescobar5507,1,2,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCql1n3Ey6ULMSOACjMe-fxQ,UCql1n3Ey6ULMSOACjMe-fxQ,@RolandoGonzalez-o7g,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCtCtts20bW6F9CSohau51Iw,UCtCtts20bW6F9CSohau51Iw,@carlosgranados9875,1,2,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCtsxPYw8VUsH_FfnKg-0lmw,UCtsxPYw8VUsH_FfnKg-0lmw,@AlejandroPérez-b6r,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCvDwJBBY1mHK70aTEYl6rsA,UCvDwJBBY1mHK70aTEYl6rsA,@cristianescobedo8296,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCwxoKK59nGCeBqB2sXfDBIw,UCwxoKK59nGCeBqB2sXfDBIw,@vic-bonivideos,1,1,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UCyJhqmMbsvjpoarBBStA2kg,UCyJhqmMbsvjpoarBBStA2kg,@Murmullodelbarrio,1,6,31,31,0.0,0.2703838109369134,0.0031737991501789077,False,Comentador intra-video
author::UC0RpuMwkDKJYqgKHtsJRuWQ,UC0RpuMwkDKJYqgKHtsJRuWQ,@sabinamarinaguerra3248,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UC0aEyakBPqcBkVJiErfSupQ,UC0aEyakBPqcBkVJiErfSupQ,@jhonymanuel9891,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UC5PyGvSfFM--OVKmQ3COu6g,UC5PyGvSfFM--OVKmQ3COu6g,@FreddyGmez,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UC5fvhAfm89JH8eDFdvc0xYw,UC5fvhAfm89JH8eDFdvc0xYw,@isaidiaz2388,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCFOxCyF926Y9eHhMeVoWLzw,UCFOxCyF926Y9eHhMeVoWLzw,@arielsarc09,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCGqKxQS-z3NZzZF-2w338AA,UCGqKxQS-z3NZzZF-2w338AA,@samuelaguilar529,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCHMQ_lDhibZ-XZ_3fo6oxwg,UCHMQ_lDhibZ-XZ_3fo6oxwg,@crislexrubi4387,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCIUhbSCy3-SGRe5UtqM4fzQ,UCIUhbSCy3-SGRe5UtqM4fzQ,@jeanmorales1677,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCIp19h9igblA2YKfSLPDAug,UCIp19h9igblA2YKfSLPDAug,@JoseReyes-rn6sh,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCRcSR3Lvn9DZAmJpVPANfZQ,UCRcSR3Lvn9DZAmJpVPANfZQ,@WalksandSuch,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCRznz9-N3Qc1w-qNdLSIY2Q,UCRznz9-N3Qc1w-qNdLSIY2Q,@jimmygomez724,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCSTAUWVc1_82DHYeqOsqEFA,UCSTAUWVc1_82DHYeqOsqEFA,@TheAlexX_C,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCXmrpc6Li0spcKxtS0Q_ptg,UCXmrpc6Li0spcKxtS0Q_ptg,@melvinperez6710,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCY7Hq7F9Lnucf-Yr6JkHZNw,UCY7Hq7F9Lnucf-Yr6JkHZNw,@maynorcalel1442,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UC_ljZ1hZXR9pzexFz87P5ZA,UC_ljZ1hZXR9pzexFz87P5ZA,@ChRiStOpHeR7969,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCaT6M2zp7X6r6Whd8Vv3kHQ,UCaT6M2zp7X6r6Whd8Vv3kHQ,@alexarcos8349,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCgLrWFdYitoP-b7-PxtUr-w,UCgLrWFdYitoP-b7-PxtUr-w,@zetag,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCgLurCo-e019HGODcjXHWCw,UCgLurCo-e019HGODcjXHWCw,@perritojuega1,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCi-vPdnpQreC7BkFs40mJGA,UCi-vPdnpQreC7BkFs40mJGA,@bryansicasales4280,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCqilIa8r7iek5sGYg_q6ofA,UCqilIa8r7iek5sGYg_q6ofA,@rolandojuchuna484,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCs_5qeqdku9tGAq22y3OcuQ,UCs_5qeqdku9tGAq22y3OcuQ,@alexandrevasquez4135,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCtMBF_1O2jY2INlb_luuB_A,UCtMBF_1O2jY2INlb_luuB_A,@mynorgudiel8646,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCwUAv3_LpWVtTIi7lkmTL7A,UCwUAv3_LpWVtTIi7lkmTL7A,@kingr4706,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
